origin,destination,distance_km,num_stops,traffic_level,hour_day,delivery_time_minutes
B,C,16.42715949486737,5,1,13,69.81795852914878
B,E,22.657968678323726,1,4,10,90.30120679636875
A,A,12.955903151757012,3,2,15,60.91084965733973
C,A,20.43311603098861,6,1,21,80.08089007719609
E,D,15.201858361387549,1,4,18,81.33236700724495
A,E,13.675490112823354,7,1,6,67.8958043422081
E,E,9.417442572639958,1,4,5,50.26569713294225
B,D,12.095211920529131,5,1,10,53.97129656182492
E,E,11.144073293038408,5,2,3,59.05731141668882
C,B,19.739428336431565,4,2,0,78.33548759051004
A,C,4.364536827095046,1,2,21,31.65475604188461
C,D,3.6864546919463743,3,2,8,45.402071965021854
C,A,20.14037683204535,5,2,12,80.03701707486624
A,E,16.84264402648754,3,3,7,78.97422444460757
C,B,13.47580280553707,1,1,1,45.39513918523372
D,B,5.420843647829203,5,2,15,48.25923220787705
D,C,12.919786244210034,4,3,18,81.98189383118796
D,B,23.902221136280335,1,3,7,90.94929944952203
E,E,26.799015837888454,3,1,11,86.40604816811535
C,E,21.374720528962385,4,4,10,96.0042812897367
A,B,2.737453100545544,1,1,8,22.79045500252646
A,E,20.441883521432437,5,1,23,77.9380233580701
E,E,7.988582096842542,6,4,9,80.68449706670565
A,A,10.142286047765747,1,4,0,54.886889455642226
D,D,6.680323030839551,2,2,18,48.458867572025525
C,E,23.496917927985933,3,4,23,102.57213032193589
A,E,19.809461556481093,5,4,16,99.315209893842
A,C,18.743216583376245,5,1,22,72.88622869246953
B,D,20.371205680409005,2,1,3,64.35883381896936
B,D,7.866395580713198,6,1,11,51.76682489639089
B,D,13.894688015435486,4,4,22,74.56413354626186
C,B,19.364357924920686,5,3,19,102.22552203813947
D,A,19.461226800930714,7,2,7,94.8513067644724
D,A,23.963704019898785,4,1,21,81.18716110611541
D,C,9.326015033955207,4,3,15,59.37077569700118
C,D,23.339747529207852,4,2,23,89.36061356745837
C,D,13.765349937891136,6,1,0,59.97062172755205
B,E,20.43500806970911,1,3,8,80.22533140786913
A,B,14.215862021893317,2,2,10,50.51087679174619
E,B,28.509694923937353,3,1,11,86.65470196791361
E,C,6.199765677507689,2,1,8,35.66777085386936
A,A,20.575147568888354,5,3,5,91.05526221610988
B,D,17.719515022276607,2,4,8,86.98580121256346
A,C,6.009200187484594,3,4,5,50.56151313086871
A,B,2.91418373853837,1,1,5,17.36374375073598
E,B,24.175187280178246,5,3,19,114.02068690716706
B,B,5.56608867574169,1,4,2,38.788414430386354
C,D,6.408693800787503,5,4,2,54.23112974512874
E,D,29.37459249568214,3,4,15,111.56801688074444
C,D,21.80056469282229,1,3,1,75.32852061867491
B,E,8.264118406435452,3,3,3,47.604990435998545
A,A,18.137519844396436,3,2,8,81.00583354746028
D,B,16.489243313672887,6,4,6,83.32016966893721
D,B,25.48972475790158,2,3,2,87.1515465982983
B,E,22.150301687146108,5,2,23,80.20978536903657
D,B,25.119912639302388,4,1,12,85.57706720770156
C,B,7.133691051343511,4,2,13,50.5552981432242
D,D,19.566356926643152,1,4,8,85.1963562878212
B,D,2.166984894133029,3,3,0,33.04282959597352
B,A,2.999277756097383,2,4,11,44.851855569876015
C,B,21.69228394843332,5,4,0,100.11301562203907
D,C,1.708182976674009,1,1,8,31.411774923095503
D,B,17.813185258114768,3,3,6,75.01537137436905
A,B,25.37174785489137,6,3,2,106.10928121693085
E,A,12.018312444122829,4,1,3,56.380269642875625
B,C,2.300372668357471,4,3,6,39.3050471804803
A,B,21.70157603923308,5,2,14,86.99552815182695
B,C,27.960907121460373,5,4,23,106.63837159253154
A,D,21.797970369689768,5,1,23,85.70803739379329
E,D,17.774970047080483,1,1,0,55.61004756211427
A,C,7.6708360664927415,5,4,5,62.85496186721826
B,B,1.445893097290413,1,1,21,16.336767766862465
D,C,21.145491145892546,2,3,4,75.31934460458622
B,C,7.699759099484496,3,3,10,47.595262074517365
C,D,25.886717638288367,4,4,16,106.37680081560585
C,C,14.524559446145728,7,1,2,70.44347709959888
C,E,16.38843188880123,7,2,11,82.31097431752546
C,E,22.864159783724634,1,4,19,97.90831081183437
E,D,23.603487626296953,3,3,9,100.90034871453143
D,B,19.636874159336475,6,3,6,87.12977831297255
D,B,28.21452264696955,5,3,14,112.37074102394034
B,D,29.48665465329216,4,2,20,100.26497787087271
A,B,28.45967788686389,6,3,17,125.32239210470615
B,A,24.90119637497436,1,4,18,100.4506636108574
B,E,21.46313138708329,5,4,0,96.79561280544934
B,A,20.236449878568358,3,4,21,87.27840650460713
B,A,4.008755130695484,2,3,12,38.22739396890842
D,A,8.873046057754262,3,2,23,48.88630840296879
A,D,1.1649584823519339,1,2,3,20.20993006336299
B,A,4.984886236785764,2,3,17,48.67483025990114
D,C,13.737654837906463,2,1,11,49.45247643763093
B,B,5.2495599728831275,5,1,3,39.844767972001
C,D,27.14823902562598,3,4,3,104.04779290981048
B,C,24.365276374723177,1,2,4,78.51586085467822
B,C,3.0767454505960288,6,3,18,57.86459091624154
E,E,8.218497748550714,6,2,8,60.465484580264786
C,E,24.753084653733755,2,2,6,85.45270929880023
A,C,24.28833767023633,5,1,6,86.32672280524216
B,E,28.418065953415876,6,2,11,108.2929504098916
A,B,29.92888508690345,2,2,9,102.21951571648228
C,B,29.311831833992535,7,3,19,135.0662522209877
B,E,12.894001585921801,3,3,20,63.28524161645148
E,A,8.259524870258936,6,2,12,56.11025938328896
D,C,22.99389552238481,4,2,22,86.34211395503388
E,B,9.678913889576894,7,3,5,64.972182907009
E,E,24.385610443808563,1,1,8,82.08341310161849
D,E,16.484687181539808,7,3,18,103.67219954879675
D,B,24.02389098181366,4,3,23,95.00556530022585
D,B,9.000516511793302,3,3,15,53.05972030803536
B,A,15.732792151060805,4,3,10,72.38088667058925
A,E,17.35669001446328,3,3,3,76.64000988114417
A,E,28.35013396388383,3,1,0,92.5683628414515
D,D,8.731329728082102,5,4,20,64.53249221550008
E,A,28.163958939261946,7,3,11,117.4858379222742
C,B,24.34090854850576,4,3,3,95.54891468052655
D,B,22.195927568514165,2,1,4,70.69513243865626
E,C,23.81923780636863,3,4,5,93.22991859908346
E,B,18.55732633052165,7,2,13,89.82164510170416
B,E,8.07832030341209,4,1,0,43.89145610199645
B,B,6.4953540963557295,2,3,7,55.84560131181343
A,E,26.123901639661323,1,2,14,77.96372248672719
A,E,22.029042675279165,2,1,11,65.90284696491831
C,A,7.182924200067522,4,2,18,64.1354954685471
C,B,18.837707610357644,4,1,22,72.53565689670869
C,A,13.978847961012491,2,1,6,46.50185694275788
C,E,5.600999928929724,2,2,8,46.60695765596538
E,B,16.423856171357766,6,4,10,87.66219776096827
E,B,9.1640536815261,3,2,22,41.814005626124505
A,A,3.7910796005695753,4,2,7,41.17694731055309
B,A,14.541790657816914,3,4,3,72.28851013679622
B,E,18.113148010713292,3,2,9,83.9652734972735
D,E,2.3602859010533646,7,4,19,74.46487904149086
E,B,12.660689732918907,1,4,9,73.43215919720296
C,B,8.472195675263873,7,4,7,85.67052250780762
C,D,1.8888671305097402,4,3,13,39.67426180751078
D,D,4.644213938733668,3,1,3,33.06642711487096
B,C,5.031990605732949,1,3,19,40.547317456609825
C,E,6.303353195421163,6,1,2,48.72774674526456
B,C,24.297949571699714,3,3,2,87.3818584531476
D,C,13.745264127866037,3,4,3,67.6249911623153
B,A,5.26549377584122,6,3,11,57.251290918262775
B,A,3.908612040908788,4,1,17,46.55772216281319
B,D,9.640273303142132,7,3,18,80.2715579810949
C,C,24.142450042429118,2,2,10,82.29470398832945
A,D,11.569335590249661,6,2,17,78.61213478043287
E,E,5.637023448524205,2,4,13,45.16061681297344
B,B,12.719369264838637,4,3,10,66.25997574331068
B,A,17.104035161324667,7,3,13,95.00274004738215
B,E,1.8579413255024018,2,1,21,17.800149229599327
A,E,19.20161224176502,7,1,2,81.26275463463188
D,A,12.45792183742889,5,3,1,69.59482602222883
C,A,1.2820503788046371,2,1,8,26.65626575844023
A,C,20.542792569445044,7,2,7,103.7284886178658
B,D,21.659241431316797,6,2,4,94.55583545654916
A,E,19.236353868201803,3,4,8,93.35087845310582
A,C,10.915976310354244,3,2,4,48.719585342591095
A,C,16.35854076791287,1,1,20,56.82107574881519
D,E,12.227573477869626,6,1,12,60.92836212343571
E,E,21.31803017463114,7,1,10,82.18149220937386
C,B,17.923825400776973,4,1,10,72.39638588503313
D,D,3.372174300996043,1,3,19,45.80899874945381
D,E,19.649713188350923,3,3,11,83.92831053901264
E,A,20.929914015796243,3,3,18,98.62752761165835
D,B,11.750363237826283,1,3,12,59.310872280947834
A,D,26.39778764783143,6,2,8,108.88365901250512
A,A,25.447416290503917,5,1,3,87.2315965021458
B,A,6.079829193092398,2,2,6,33.722781942462646
D,D,27.223722946090188,7,1,4,100.49676874588852
B,B,13.785298773357248,7,3,6,80.8321004795827
C,A,21.98873992639451,5,2,7,95.50215370501051
A,C,24.608813202049845,5,1,13,83.95338119863233
C,D,15.648260211021007,5,3,23,74.49733795717002
E,D,12.573956241753656,7,4,9,92.55363134999827
A,E,27.548089689837852,6,1,5,102.30312557681688
C,B,7.694753035127273,5,4,4,61.51095200986188
E,C,8.45213225385519,2,1,14,37.56023409180467
C,C,11.486989106389675,4,3,15,58.75363599475816
E,E,25.924507561146402,1,2,1,71.21457586321597
E,A,28.224859662179203,5,1,14,96.16262386348059
A,A,7.381963727890994,5,4,7,70.62488312534195
B,C,26.052234281306117,1,3,20,84.4853741110505
E,B,8.48788582458851,7,1,23,52.223163747187144
E,A,29.148596155746752,7,4,21,122.7489449478179
A,D,18.324828867465886,1,1,23,52.85002237413252
B,E,1.2055075559740893,7,4,12,52.323560745037696
D,B,1.9897672180641588,7,1,16,34.89787599039543
D,A,5.277051393336546,4,2,14,34.80442658996642
B,C,6.439621576743945,3,2,13,33.47083147743498
C,E,23.260954561971303,4,2,18,105.53565380043658
A,A,7.460210416091547,3,2,12,42.460785666827
B,C,29.105106981445935,6,3,20,119.3363947925274
D,A,19.44724965888521,2,2,6,68.08535076134525
E,E,21.083007768352015,7,1,7,96.27468974554074
D,D,7.316679059271018,4,3,6,53.21170952057487
E,D,26.888483108757455,2,1,18,95.1414197163277
A,C,20.36662261177801,1,4,14,75.17654817068487
E,D,26.06776310591405,4,2,6,92.03008322349046
B,E,28.737951819705582,6,1,16,102.75922483372263
E,C,4.643588336178297,1,1,20,15.808393623085767
C,A,3.8010296777994244,6,1,17,55.394589157207434
B,B,24.298826971099437,6,4,18,123.93533968097643
A,A,26.117655713730937,5,4,2,102.98881014300821
B,E,17.929081205461586,1,4,23,70.18570158816857
C,C,11.614015884765097,7,1,21,63.34958893669423
A,A,19.92625944618149,6,4,6,100.3411755454667
D,C,9.864258105181262,5,2,20,61.23902685157502
C,D,7.913185072450577,3,4,9,63.87093856148188
A,B,15.156211076290699,5,4,6,88.90503971814911
E,E,7.268461000585011,7,1,10,52.02487452806578
B,A,15.027404641140015,3,1,2,54.89612789612704
A,B,28.741588658443586,5,1,20,99.53914590785573
B,E,25.353737032904323,5,1,21,90.31671413235111
E,E,28.307296665500647,2,2,8,101.5328932884312
A,D,24.3835402705734,2,1,3,80.9473341012603
D,C,11.287777142442025,7,3,7,84.96155468183177
C,C,24.54931191799521,1,3,23,80.42045695487158
A,B,27.764556563043207,6,1,21,96.89212675065679
E,D,28.46403784727458,7,1,11,109.57796866426682
A,E,20.812737669864916,2,2,7,84.08333163647362
B,D,7.129632670638282,3,3,14,43.15503479317388
A,D,2.152145447576035,2,4,13,32.56378792802077
D,B,5.268806616644517,1,2,4,29.247180195010003
A,C,29.000860618924417,4,4,16,114.35161667167559
C,D,14.400807901590314,3,1,19,63.967876823636594
A,D,25.794594430129667,4,3,10,93.44597532745308
B,D,14.486280453190442,3,4,21,68.84018592823918
A,A,20.163709920335343,6,3,14,97.3465280927615
D,D,1.7000825365476757,6,4,12,53.741116377466945
E,D,8.246083338861636,6,2,3,59.615454537289345
A,E,13.651809121235088,1,1,21,47.62450275599432
A,A,19.288300367470733,2,3,12,72.34273229541377
C,D,5.974114453542176,4,2,12,41.81618113299465
D,D,23.171992463844212,4,3,10,91.42596500284589
E,B,11.567736477950882,2,4,4,62.16939570212142
B,B,24.70562280778265,1,4,13,93.03257154974492
A,A,3.8411036214569516,2,1,21,29.21240341080682
E,E,20.712941042788785,5,4,2,98.22525911617755
B,A,9.506521662988796,5,1,17,64.2310616825121
D,A,24.06611204955592,6,1,2,95.94517278387305
D,B,12.662942384229906,5,2,5,63.04217967325865
E,B,20.295139335643427,4,1,7,86.304857236774
B,E,28.09485279045773,6,2,23,107.97197950652398
D,D,1.5981723283991665,4,3,20,39.8402869729191
E,E,1.3223866876968353,1,4,16,30.662382946420102
D,D,23.33809831312469,3,4,0,90.16254795921331
D,C,19.745398493734267,2,4,6,82.3979991624565
D,B,9.496411894628547,7,1,17,70.78828054276268
C,C,15.337504380453609,7,2,3,76.61743173090382
B,C,2.2161343023671938,7,2,9,55.25013123605296
E,B,6.580922555475983,3,2,4,37.806626015968625
E,C,13.310394861287858,4,1,7,62.65575415879292
B,A,25.187288070422987,2,4,12,93.5253299361851
B,D,14.91034830294246,4,4,16,73.29055601469332
B,E,18.004512631253384,1,2,20,59.260847107060556
B,B,26.338859967819634,6,1,3,97.98835373806831
A,A,9.955748494076513,2,4,9,71.25772498719145
E,E,21.32028031195962,4,1,20,81.52701421407515
A,E,25.98835050166935,5,3,7,111.77047612466475
D,E,6.8758553201891255,7,3,9,76.78995877235783
D,C,11.337866789287142,5,1,12,55.35318875499927
E,C,29.414495042791298,4,3,11,106.82417536836537
D,C,29.513338379090122,3,4,20,110.9899551397321
B,C,7.473667978524199,6,2,12,57.99054707061464
A,A,2.9269293278862154,1,1,9,25.822420095716044
B,C,8.856726727991534,1,3,20,42.577855775263856
D,B,12.53422676180693,7,2,0,70.10622681187947
A,E,13.789162427003747,4,4,8,82.5925839248325
B,A,18.945382912582286,1,4,2,78.96010482582588
E,C,27.085580043814847,2,1,16,79.42240249429939
B,E,10.580092345307712,1,2,20,40.68738542435426
D,A,25.649551529477048,5,4,9,119.05748812851465
A,E,3.71088870687218,4,1,18,43.968199176715544
E,A,2.214366270223227,2,3,5,30.30636555046183
A,D,15.617310310580375,7,2,6,84.09413979367945
E,A,2.730204476587542,1,4,10,32.933603753398046
A,C,12.382204235792674,7,3,15,76.4422527176678
D,E,27.006565389207797,5,2,3,93.73616185778202
E,E,8.003008050016728,6,2,3,55.0925270135251
C,E,21.473297478622193,3,2,17,85.71437401930025
A,B,9.768596379311939,1,4,17,61.67269578790638
A,B,2.3026816020219325,7,2,6,39.88912512219536
B,C,17.144026860898972,5,3,10,78.18255417357399
E,D,25.2107512255658,6,4,4,110.80169440368772
C,B,12.874585001935962,6,2,20,67.45391719000301
D,A,18.901520967284526,5,3,17,96.00948630263123
B,C,27.10068433207405,5,4,6,110.77699958173821
C,D,23.901140869372647,7,2,1,98.23788093559978
E,A,6.62241558239176,5,1,4,42.45222836670151
C,E,22.268134821585168,3,1,4,73.3396578740894
A,B,15.554897729644408,4,2,18,79.71218589067097
A,A,22.633037428696458,5,1,1,81.97970682034735
B,D,15.340950965144327,4,4,18,89.0513983321924
E,C,4.710786759140783,6,2,4,50.11163384866421
E,A,17.527373953987937,3,3,11,75.62705532327094
C,C,15.271885779522858,7,1,12,72.08243737358036
B,E,16.019730275601813,6,2,21,79.63463596330426
E,D,26.48817115573024,3,4,19,114.46837486605789
A,D,26.95027435448129,6,2,6,102.89216795399125
C,B,14.152576096205832,2,3,1,61.175665772149856
D,D,14.216229197122562,2,3,21,62.035924882684164
A,A,15.940421807305864,5,2,13,69.09945432990506
B,A,16.06808907169345,4,2,4,62.54933890452716
E,A,28.561227181194266,6,2,19,120.24748136753412
A,E,19.83261355394731,3,2,21,76.08364131935818
D,D,9.046252851750374,1,4,11,47.612756812649565
D,D,16.414567111665708,2,2,3,64.25563608023477
B,A,19.189483904331503,2,4,16,75.0343422568463
A,B,19.55337990940497,6,2,15,83.20708495529658
C,B,17.9723725609073,7,4,9,112.04897886892073
A,D,6.154348484024584,1,3,2,38.45368066767504
D,D,1.9742024833057168,4,1,21,26.028073581112785
B,C,10.797448518638777,4,2,0,55.75047880249163
B,D,13.398142482247353,4,2,5,65.08438580337067
C,A,2.7923229477065115,5,3,2,40.64532760217969
B,E,24.63405280257554,5,1,18,103.53871125727491
B,D,10.978245687797939,7,3,6,71.9755046262093
B,D,27.495349639176634,6,3,8,122.86352887683042
B,A,5.4778931274256895,1,2,21,27.852062140914533
B,C,2.6511137511820895,6,2,11,47.678954342621175
D,D,14.98716702720333,3,3,13,67.37442855851005
A,B,6.484750767945493,1,2,0,28.225426674145226
E,B,28.184578991757974,3,2,12,95.8716767542602
B,B,1.2987985551584296,1,2,20,23.150686333277324
E,E,12.965970576712014,5,1,1,61.979715967897135
E,E,27.87568536900988,4,1,2,91.96971453307009
D,D,12.148127995163282,2,2,10,52.80654595857814
B,D,3.700169137413362,7,3,4,53.98571860641414
E,D,9.783953342991826,1,1,1,36.2329963211326
B,E,15.44230142119857,1,3,13,61.69419230138126
C,D,6.36939893295666,7,4,12,59.23769927278457
C,A,14.530289449154594,2,4,13,65.3239070992427
C,C,25.253952677789286,7,2,2,103.75841549776865
E,B,26.305921135701777,1,3,7,98.2597870345235
C,B,2.4285613066112313,7,3,12,51.98417079345013
D,A,5.666197383524631,4,4,21,54.43361731473849
D,D,8.983413937237321,6,1,11,56.08153780335345
E,E,18.25110967574045,2,3,17,84.69014084529617
B,D,11.468848004981547,2,3,17,59.67424146543738
A,D,25.477186489936187,4,1,16,91.53609515226319
B,B,21.78348418020519,4,2,6,76.7390721385597
B,B,3.913224670291738,2,4,21,44.657489552855516
B,E,19.112167572850645,4,3,12,77.08746241665251
B,B,4.277366135062374,6,2,12,50.963735268265395
A,D,8.396034419457342,4,2,5,48.156088910393905
C,A,6.158248372492613,6,2,20,52.548453599579815
B,E,6.018796526820443,4,1,18,43.08851153163518
D,A,18.875470218528918,2,2,23,69.3773650422017
E,D,17.344542754070684,1,3,18,78.61026352140674
E,E,6.104816430844079,3,2,20,41.11401087748215
D,A,29.71501135713452,2,2,23,97.13637826365078
B,E,13.23326523868052,7,2,15,73.6186897051972
A,D,3.815010516493162,3,4,2,44.9054020811479
C,E,4.496501491698339,4,3,13,42.808533189447104
E,D,17.932917698071247,4,4,20,83.50295161374737
C,E,29.39301269812071,1,4,5,105.10201560386773
A,E,17.586581946956738,4,2,16,69.4530859956963
E,B,28.522202821882477,7,2,15,105.77621973758625
C,D,13.879852671982777,3,2,1,55.73703289976069
A,C,13.639392005908348,2,1,22,49.91660805384398
C,E,15.500213420160586,2,3,8,73.84197681958915
B,A,21.225338286511104,7,1,12,88.87682668520368
A,B,11.660863027088647,6,3,13,65.15077432642747
C,B,26.052694947689755,1,2,19,84.18411163201424
B,E,1.849160158276241,7,3,20,51.415226104810095
B,C,13.753161655824828,3,3,11,67.39698279976707
A,B,15.818763649417619,4,4,19,86.41392345575302
D,D,18.60393490962979,5,3,10,86.08796693209395
E,E,9.006085458610034,1,3,18,60.08600436726121
A,E,13.396919158589226,1,4,9,71.47914727074046
B,C,15.051594756207642,5,1,17,78.33225940852772
B,D,20.920389381813184,7,3,2,98.8721963569871
A,D,23.432781357338605,2,1,15,71.79315026752585
D,C,22.39699249296983,6,1,17,100.45552785545122
E,A,10.905908516397973,2,2,13,53.00316404774238
C,D,29.984065166766943,2,3,23,99.28663949026368
A,A,25.611294041828202,5,4,16,107.76504010352181
E,A,8.540677821204099,4,4,4,58.379638188630494
E,E,6.6580683645119985,4,2,16,45.1108115446184
B,E,10.106616266918325,6,4,20,72.79734255894456
C,B,14.118000736989702,6,3,13,80.77035767258481
A,E,25.6731819712688,3,1,2,86.44219943416664
B,D,23.5725056500415,3,1,14,79.29522048496499
B,D,25.686137581670405,2,4,11,99.35563698732017
D,A,8.886756332399525,5,4,16,64.10238218096255
E,D,18.21037545110325,6,4,16,90.66114287345752
A,E,9.214222806043859,1,1,23,34.346009142283194
A,E,4.161671660865301,4,3,18,56.46423992394711
A,E,20.84173456076574,7,3,6,104.1019030458673
B,C,5.146928984667724,5,3,4,45.10238901288305
D,D,20.36323508948767,6,3,1,94.76683014233103
C,B,19.790964842256866,3,3,15,81.286564461089
B,D,24.497204888296494,6,2,12,94.957138831992
C,D,5.047083532343367,4,4,10,49.71497733584894
D,C,23.720924306755514,6,3,6,100.28452525217207
E,D,29.979019252440875,4,2,22,98.02301448535934
A,A,25.680231008991164,5,3,2,106.57257593488325
C,E,22.80255021350232,6,4,5,113.10856237379741
B,E,20.20279528614652,6,3,4,91.48313523025564
C,C,13.231663055877453,3,3,0,61.16127210209491
E,E,22.184504868856465,5,3,0,89.52868712075485
A,A,22.001163019073143,1,4,17,91.71449728113228
C,C,19.31345019793136,4,1,22,68.51529222981908
E,B,24.092072970637023,7,4,2,115.85648624913547
B,E,14.014152764378206,7,1,18,90.61440376719445
D,D,4.516328651839329,5,2,9,51.12234373722297
B,A,17.212964100667886,7,2,19,92.32625005977494
A,A,8.686262332628935,5,3,10,56.21167620183501
B,E,12.148559825445357,7,3,7,87.72376785084089
B,B,1.5050322142955546,1,3,19,38.79524327125274
B,D,12.100927049618617,5,4,22,74.55509503098895
B,B,24.455232077928184,4,3,10,93.80516904361383
A,B,16.73894864120939,7,1,4,79.92498570051455
E,E,1.2842152810851601,2,2,21,25.50332129063624
C,D,14.625470786955571,2,2,23,58.72626842693523
D,E,9.452097781716816,3,2,3,48.740960335279524
C,E,14.848969006517962,1,1,12,46.55425604903511
C,A,12.736088921988435,3,3,5,59.69471751256408
D,E,28.027397367164063,2,1,1,85.62820846454075
A,C,2.1941416699274585,1,1,5,16.754842147632427
D,D,20.824052327176034,5,4,21,97.76170422779654
A,A,25.6797712927505,5,4,9,113.50612627738356
C,D,28.817918954863785,4,2,22,101.06263181607244
A,A,6.151450569784581,6,1,3,44.45262588243742
E,C,16.407839257019624,2,2,15,58.38380652373828
D,E,2.2640977421991453,5,1,22,33.84552518815783
E,A,15.476322209197567,1,2,9,65.22261669389056
C,A,4.638284596688475,6,2,0,54.65808165090252
D,A,25.29900356626269,6,3,12,106.70095539895478
C,C,4.30223007555558,5,2,13,41.86391330514063
E,D,15.885362451208364,3,4,22,75.3885496206892
C,C,16.11178600078986,3,1,11,54.763761193076206
D,A,29.177864440016556,3,2,12,100.63720563560051
D,A,19.994440127127756,6,1,0,80.93105617493725
C,E,9.347368499227256,3,2,13,48.36481028894758
D,C,7.9831799882060155,3,4,7,62.76529457794602
D,C,4.719197963706882,6,3,21,56.134998457543084
C,B,22.938926997422726,4,3,13,88.54112358825643
E,D,21.03194302928782,3,1,0,68.91812903969904
D,B,18.68643669193507,4,2,16,75.09240543062748
D,B,2.184372845549662,4,4,15,43.718095709988
D,D,23.12203712543454,5,1,11,81.42810188200961
D,E,19.614739737305896,6,3,19,102.88644344796855
C,E,28.95277717520416,1,1,22,85.4119633492126
E,D,18.02886176642755,3,1,4,65.75738320603746
E,D,9.814605293189535,1,2,20,42.6587598778065
A,C,12.064096013490287,2,4,23,63.61895953439913
D,C,6.099380455968742,4,3,17,59.82175896219776
D,C,21.96451128384017,7,3,3,104.2738959579783
A,C,21.523928140630034,2,4,19,92.60211274071457
E,A,6.818850448852611,4,2,10,46.34849393704477
B,A,5.596190372286079,3,4,7,62.51436088306216
B,E,3.2331430628636433,2,4,21,39.81198295045557
E,A,27.447296566770998,6,2,8,112.45136612266948
D,A,7.759025177150683,5,2,19,63.28638587471757
B,C,10.980742275802314,2,3,9,61.17907059736141
C,C,9.134630742947229,4,3,6,58.3793588304175
C,D,12.995113475712941,6,2,18,83.32498466326128
A,C,21.707415182092017,4,1,21,77.608607301136
E,D,26.24727337806225,1,3,0,88.77959009612356
E,D,6.295363736327665,7,2,4,58.01936201124612
B,A,20.905957968493787,7,2,5,94.89256284100124
D,C,11.22430212503207,2,1,11,39.72593418401867
E,A,29.43528788062149,5,4,11,112.97423987167133
B,C,9.66865561923823,3,2,20,49.00529901985759
B,A,1.2085957242279388,1,1,13,15.794646403852152
E,A,15.95355924657551,2,1,6,49.141202771405446
B,A,5.371201444002194,1,3,19,47.63449983905458
A,E,2.290338377733574,2,2,20,29.110852983517788
A,A,21.249807726483546,7,3,19,110.77514502769894
E,B,22.23551919274524,3,4,13,96.15220086608217
D,B,14.360271380378574,3,4,15,75.90219522338242
A,B,20.62967998594074,7,3,8,107.02606232458002
A,D,16.608943999166883,5,3,1,78.41914088717044
E,A,19.26423212393602,1,2,16,63.1125723198503
C,B,18.304415222450874,5,2,3,78.16560284320491
B,D,20.30886015761218,2,2,13,67.25164000628266
A,B,6.789288811521967,3,4,13,48.89810883509267
C,C,8.792491981064305,3,3,14,45.16674565717139
D,E,13.758931335723068,4,1,11,56.33386941967001
C,A,13.937712273156405,4,3,12,74.9609354883567
E,E,23.457939636020225,7,1,21,86.6732952432211
D,E,11.65441611765643,5,2,9,70.58355166171825
D,C,5.712649525716289,1,2,15,29.639001611817708
C,C,8.292513144241202,7,3,14,66.27508410903025
E,C,7.227271569142624,2,1,7,45.83858267104664
A,D,22.218140558424636,5,4,3,96.88014276883166
C,B,14.63984882415348,3,2,0,54.76086248138179
A,A,21.55029024115852,3,2,13,76.27287644840865
C,C,13.070370741971182,3,3,8,70.6724238467829
A,A,26.802332472613248,2,3,18,98.31309215741082
C,A,29.522088923959302,7,4,5,126.54168249840882
D,A,20.425432752375738,5,3,15,85.50554399931745
B,C,26.050564159850346,2,4,23,96.87711185495645
D,C,15.730064747989818,6,1,10,68.23664169352004
A,B,28.10400437026333,3,4,20,103.03796301148928
E,C,25.11600808451201,4,1,22,87.46190173985057
D,C,29.761578581215133,5,2,10,105.55956674181331
B,A,19.069718324505637,4,3,13,81.83711051235072
A,B,23.59699546777863,5,2,10,92.75170743895491
D,E,16.74317605936819,7,4,13,94.7234450855689
C,C,8.514483023871263,3,4,0,57.721207897427696
E,C,11.287899962762975,4,4,10,65.74717401584111
A,E,26.926157027208166,4,1,23,85.97865677105737
D,A,2.6224904513599965,5,2,17,51.02976866316752
A,B,18.15291669615784,6,2,16,78.49654520860298
C,A,11.802036942619152,6,4,3,79.88841568352606
B,D,12.214083602161114,4,3,21,64.1465897819464
D,C,26.652564985999252,4,2,13,96.57724853994976
A,D,25.76084886184057,7,3,7,117.44480574578559
A,C,18.36642889160159,3,2,14,66.49247783602145
A,D,8.914646574725683,5,4,15,71.32323580431851
B,E,14.788234038698697,5,4,0,80.52217901354041
A,C,12.840508419887264,1,2,0,50.84091982585901
E,C,11.254922846872363,5,1,9,59.901545891458184
E,D,3.980781778161596,3,1,1,27.102869622112888
A,B,16.75030271474429,4,2,11,73.78283944156674
E,D,9.753107638360024,7,4,3,71.68890055705401
D,C,20.163430344898323,1,2,22,73.23452218053878
E,C,10.256914138940392,7,3,18,84.24990169875414
A,B,13.503741300909251,7,4,0,83.30254869994137
C,A,2.5184508516378186,4,1,0,29.35197330832635
D,B,29.783604027258853,5,1,8,113.7864171752657
B,A,15.720701114980098,2,2,19,68.82507151426071
A,C,1.7028902307610116,4,3,12,36.211139066376525
B,E,16.69568910407318,6,4,10,90.48661291462965
C,E,26.240265979863842,5,1,18,104.98972734366177
B,D,23.404011893719876,6,2,20,93.91471707112993
A,B,21.326293839754168,3,2,16,78.52275378985559
A,B,5.044474983372012,6,4,2,63.171835128339076
C,E,20.0743752906367,5,2,19,94.70586143605
A,A,23.22265296235555,1,2,12,71.98220686537134
C,B,17.6001528549994,6,2,21,79.9375712912876
C,A,26.889721131090194,2,1,18,98.49302156861627
A,A,9.032703671761677,7,1,19,69.58096982914714
E,A,8.022196292438267,2,3,20,49.77619784092039
